Date0 ut0 Date1 ut1 DateMid utMid ctype x y z xo yo zo xi yi zi source
20141021 4.645 20141021 4.752 20141021 4.6984997 i -0.09575 0.98975 -3.6213999 -0.0553 0.9398 -3.7203 -0.1362 1.0397 -3.5225 j
20141021 6.693 20141021 6.743 20141021 6.718 o 1.0365 -1.9598501 0.00015000068 1.071 -2.0095 -0.0592 1.002 -1.9102 0.0595 j
20141021 12.9 20141021 13.14 20141021 13.02 i -0.2237 1.1961501 -3.1402001 -0.1394 1.0968 -3.4075 -0.308 1.2955 -2.8729 j
20141021 14.771 20141021 14.815 20141021 14.792999 o 0.94595003 -1.9664 0.0349 0.9753 -2.0123 -0.0172 0.9166 -1.9205 0.087 j
20141021 21.088 20141021 21.161 20141021 21.1245 i -0.18985 1.22 -3.11895 -0.1653 1.1891 -3.2011 -0.2144 1.2509 -3.0368 j
20141021 22.864 20141021 22.928 20141021 22.896 o 0.8902 -2.02705 0.0031499974 0.9297 -2.0938 -0.0728 0.8507 -1.9603 0.0791 j
20141022 5.248 20141022 5.296 20141022 5.2720003 i -0.1812 1.27455 -2.98665 -0.166 1.2548 -3.0432 -0.1964 1.2943 -2.9301 j
20141022 6.891 20141022 6.96 20141022 6.9255 o 0.74315 -1.9230001 0.14475 0.7863 -2.0046 0.064 0.7 -1.8414 0.2255 j
20141022 13.28 20141022 13.357 20141022 13.3185005 i -0.1073 1.2418001 -3.08605 -0.0839 1.2078 -3.1737 -0.1307 1.2758 -2.9984 j
20141022 15.045 20141022 15.082 20141022 15.063499 o 0.72735 -2.06285 0.031200001 0.7476 -2.1038 -0.0126 0.7071 -2.0219 0.075 j
20141022 21.365 20141022 21.432 20141022 21.398499 i -0.0551 1.2354 -3.10855 -0.0358 1.2048 -3.1842 -0.0744 1.266 -3.0329 j
20141022 23.133 20141022 23.208 20141022 23.1705 o 0.66770005 -2.1252 -0.009949997 0.7049 -2.2073 -0.0989 0.6305 -2.0431 0.079 j
20141023 5.464 20141023 5.646 20141023 5.5550003 i -0.0449 1.293 -2.9466 0.0043 1.2133 -3.1637 -0.0941 1.3727 -2.7295 j
20141023 7.253 20141023 7.453 20141023 7.3529997 o 0.66499996 -2.3266501 -0.2306 0.747 -2.5178 -0.4686 0.583 -2.1355 0.0074 j
20141023 13.52 20141023 13.604 20141023 13.562 i 0.04575 1.21875 -3.14365 0.0671 1.1782 -3.2373 0.0244 1.2593 -3.05 j
20141023 15.233 20141023 15.413 20141023 15.323 o 0.483 -2.09435 0.052 0.5598 -2.3076 -0.1598 0.4062 -1.8811 0.2638 j
20141023 21.761 20141023 21.837 20141023 21.799 i 0.0217 1.3513 -2.795 0.0398 1.3188 -2.8904 0.0036 1.3838 -2.6996 j
20141023 23.465 20141023 23.529 20141023 23.497 o 0.4693 -2.31385 -0.14615 0.4917 -2.3803 -0.2224 0.4469 -2.2474 -0.0699 j
20141024 5.678 20141024 5.874 20141024 5.776 i 0.122 1.2411001 -3.0580502 0.1649 1.1457 -3.283 0.0791 1.3365 -2.8331 j
20141024 7.618 20141024 7.649 20141024 7.6335 o 0.41145003 -2.42635 -0.2574 0.4207 -2.4565 -0.2943 0.4022 -2.3962 -0.2205 j
20141024 13.927 20141024 14.068 20141024 13.997499 i 0.1152 1.3589499 -2.7429 0.1444 1.2978 -2.9228 0.086 1.4201 -2.563 j
20141024 15.771 20141024 15.795 20141024 15.783 o 0.35105 -2.5527 -0.39925 0.357 -2.5741 -0.4277 0.3451 -2.5313 -0.3708 j
20141024 21.988 20141024 22.104 20141024 22.046001 i 0.18295 1.37555 -2.9077 0.2044 1.321 -3.0472 0.1615 1.4301 -2.7682 j
20141024 23.975 20141025 0.002 20141024 23.9885 o 0.2589 -2.6462998 -0.37865 0.2647 -2.6706 -0.412 0.2531 -2.622 -0.3453 j
20141025 6.124 20141025 6.355 20141025 6.2395 i 0.24135 1.3426499 -2.9468498 0.2796 1.2306 -3.2205 0.2031 1.4547 -2.6732 j
20141025 8.326 20141025 8.61 20141025 8.468 o 0.24375 -3.01465 -0.98080003 0.2873 -3.1781 -1.2982 0.2002 -2.8512 -0.6634 j
20141025 14.436 20141025 14.661 20141025 14.5485 i 0.2635 1.4200001 -2.7126 0.2987 1.3204 -2.9998 0.2283 1.5196 -2.4254 j
20141025 16.345 20141025 16.635 20141025 16.49 o 0.0769 -2.7558 -0.54485 0.1174 -2.9856 -0.88 0.0364 -2.526 -0.2097 j
20141025 22.717 20141025 22.746 20141025 22.731499 i 0.32735 1.3869 -2.8026 0.3313 1.3733 -2.8387 0.3234 1.4005 -2.7665 j
20141026 0.706 20141026 0.831 20141026 0.7685 o -0.0139 -2.87635 -0.6958 -0.0002 -2.9658 -0.8391 -0.0276 -2.7869 -0.5525 j
20141026 6.863 20141026 7.05 20141026 6.9565 i 0.37594998 1.37865 -2.7659998 0.3983 1.2916 -3.001 0.3536 1.4657 -2.531 j
20141026 9.023 20141026 9.089 20141026 9.056 o -0.11105 -2.9776 -0.8636 -0.1054 -3.0198 -0.9382 -0.1167 -2.9354 -0.789 j
20141026 15.168 20141026 15.367 20141026 15.2675 i 0.4062 1.4469 -2.5102 0.4298 1.365 -2.7803 0.3826 1.5288 -2.2401 j
20141026 17.093 20141026 17.282 20141026 17.1875 o -0.23295 -2.8499 -0.6741 -0.2227 -2.9885 -0.8908 -0.2432 -2.7113 -0.4574 j
20141026 23.356 20141026 23.567 20141026 23.4615 i 0.4644 1.4124501 -2.56215 0.4852 1.322 -2.8441 0.4436 1.5029 -2.2802 j
20141027 1.375 20141027 1.449 20141027 1.412 o -0.34135002 -2.86385 -0.69955003 -0.3393 -2.9172 -0.7843 -0.3434 -2.8105 -0.6148 j
20141027 7.637 20141027 7.755 20141027 7.696 i 0.51549995 1.41565 -2.5142002 0.5257 1.3659 -2.6744 0.5053 1.4654 -2.354 j
20141027 9.568 20141027 9.679 20141027 9.6235 o -0.44935 -2.8442 -0.6935 -0.4493 -2.9246 -0.8206 -0.4494 -2.7638 -0.5664 j
20141027 15.738 20141027 15.905 20141027 15.8215 i 0.57805 1.31335 -2.7423 0.5863 1.234 -2.9538 0.5698 1.3927 -2.5308 j
20141027 18.017 20141027 18.138 20141027 18.0775 o -0.55895 -3.1157498 -1.2294 -0.5572 -3.1755 -1.3609 -0.5607 -3.056 -1.0979 j
20141028 0.038 20141028 0.196 20141028 0.117 i 0.61415 1.37045 -2.5276499 0.6167 1.3087 -2.7401 0.6116 1.4322 -2.3152 j
20141028 2.118 20141028 2.728 20141028 2.4229999 o -0.661 -3.1452 -1.4845 -0.6523 -3.3917 -2.1235 -0.6697 -2.8987 -0.8455 j
20141028 8.042 20141028 8.23 20141028 8.136 i 0.67385 1.15085 -3.0148 0.6713 1.0518 -3.2327 0.6764 1.2499 -2.7969 j
20141028 10.502 20141028 10.977 20141028 10.7395 o -0.78425 -3.2228498 -1.70625 -0.776 -3.3795 -2.1898 -0.7925 -3.0662 -1.2227 j
20141028 16.411 20141028 16.648 20141028 16.5295 i 0.71735 1.2950001 -2.5607 0.7211 1.1905 -2.8775 0.7136 1.3995 -2.2439 j
20141028 18.874 20141028 18.97 20141028 18.922 o -0.9144 -3.2055001 -1.65775 -0.9143 -3.2386 -1.7564 -0.9145 -3.1724 -1.5591 j
20141029 0.542 20141029 0.592 20141029 0.56700003 i 0.75885 1.10255 -3.0141501 0.7562 1.0763 -3.0722 0.7615 1.1288 -2.9561 j
20141029 3.42 20141029 3.742 20141029 3.581 o -1.0057501 -3.3543 -2.505 -0.986 -3.3892 -2.7923 -1.0255 -3.3194 -2.2177 j
20141029 8.833 20141029 8.937 20141029 8.885 i 0.80990005 1.1768999 -2.75965 0.8054 1.1269 -2.8908 0.8144 1.2269 -2.6285 j
20141029 11.385 20141029 12.049 20141029 11.717 o -1.12395 -3.25545 -2.33815 -1.0954 -3.3558 -2.9463 -1.1525 -3.1551 -1.73 j
20141029 17.257 20141029 17.32 20141029 17.2885 i 0.86214995 1.3089 -2.2449 0.8631 1.2857 -2.3373 0.8612 1.3321 -2.1525 j
20141029 19.723 20141029 19.863 20141029 19.793 o -1.2699001 -3.21165 -2.1116 -1.2679 -3.2415 -2.2457 -1.2719 -3.1818 -1.9775 j
20141030 1.31 20141030 1.315 20141030 1.3125 i 0.8937 1.1142 -2.7625 0.8933 1.1118 -2.7688 0.8941 1.1166 -2.7562 j
20141030 3.733 20141030 4.477 20141030 4.105 o -1.3568001 -3.13795 -2.25585 -1.34 -3.2676 -2.946 -1.3736 -3.0083 -1.5657 j
20141030 9.532 20141030 9.552 20141030 9.542 i 0.9358 1.09515 -2.72255 0.934 1.0858 -2.7481 0.9376 1.1045 -2.697 j
20141030 12.236 20141030 13.632 20141030 12.934 o -1.33885 -3.05425 -3.17915 -1.1746 -2.9882 -4.2163 -1.5031 -3.1203 -2.142 j
20141030 17.547 20141030 17.983 20141030 17.765 i 0.9569 1.0472 -2.65055 0.9142 0.8508 -3.2143 0.9996 1.2436 -2.0868 j
20141030 20.622 20141030 21.704 20141030 21.163 o -1.4754 -3.0637 -3.2592502 -1.3404 -3.0058 -4.0577 -1.6104 -3.1216 -2.4608 j
20141031 1.784 20141031 1.913 20141031 1.8485 i 0.97365 0.90585 -3.014 0.952 0.8411 -3.1638 0.9953 0.9706 -2.8642 j
20141031 5.063 20141031 5.713 20141031 5.388 o -1.612 -3.0635 -3.33105 -1.5265 -3.0261 -3.8082 -1.6975 -3.1009 -2.8539 j
20141031 10.304 20141031 10.36 20141031 10.332 i 1.07725 1.1115 -2.3193002 1.0734 1.0901 -2.3998 1.0811 1.1329 -2.2388 j
20141031 12.884 20141031 13.765 20141031 13.3245 o -1.7611 -2.97665 -2.8739 -1.6901 -3.009 -3.5937 -1.8321 -2.9443 -2.1541 j
20141031 18.307 20141031 18.591 20141031 18.449 i 1.0845499 0.98510003 -2.5669 1.0473 0.8645 -2.9457 1.1218 1.1057 -2.1881 j
20141031 21.266 20141031 21.434 20141031 21.35 o -1.9295499 -2.9499002 -2.61185 -1.9226 -2.9665 -2.7586 -1.9365 -2.9333 -2.4651 j
20141101 2.617 20141101 2.727 20141101 2.672 i 1.12895 0.96105003 -2.5608 1.113 0.9149 -2.7083 1.1449 1.0072 -2.4133 j
20141101 5.542 20141101 6.429 20141101 5.9855 o -1.9240999 -2.8533 -3.23835 -1.8122 -2.828 -3.901 -2.036 -2.8786 -2.5757 j
20141101 11.0 20141101 11.039 20141101 11.0195 i 1.1948 1.0239999 -2.1856499 1.1917 1.0105 -2.2438 1.1979 1.0375 -2.1275 j
20141101 13.954 20141101 14.401 20141101 14.1775 o -2.0581 -2.8259 -3.2491498 -2.0019 -2.8161 -3.5858 -2.1143 -2.8357 -2.9125 j
20141101 19.433 20141101 19.459 20141101 19.446 i 1.227 1.094 -1.4943 1.2301 1.0897 -1.5403 1.2239 1.0983 -1.4483 j
20141101 22.186 20141101 22.373 20141101 22.2795 o -2.1897001 -2.7649 -3.08925 -2.1705 -2.7672 -3.2363 -2.2089 -2.7626 -2.9422 j
20141102 3.694 20141102 3.727 20141102 3.7105 i 1.24785 1.0647 -1.3117001 1.254 1.0612 -1.3724 1.2417 1.0682 -1.251 j
20141102 6.749 20141102 6.858 20141102 6.8035 o -2.2006502 -2.6747 -3.55005 -2.1823 -2.6678 -3.6257 -2.219 -2.6816 -3.4744 j
20141102 11.697 20141102 11.831 20141102 11.764 i 1.3016 0.95439994 -1.8612001 1.2987 0.9183 -2.0785 1.3045 0.9905 -1.6439 j
20141102 14.989 20141102 15.29 20141102 15.1395 o -2.2428498 -2.5770998 -3.70945 -2.1845 -2.5519 -3.9076 -2.3012 -2.6023 -3.5113 j
20141102 20.2 20141102 20.219 20141102 20.2095 i 1.2815 0.98735 -1.04335 1.2874 0.987 -1.0802 1.2756 0.9877 -1.0065 j
20141102 23.086 20141102 23.106 20141102 23.096 o -2.42135 -2.53055 -3.35785 -2.4185 -2.5301 -3.3725 -2.4242 -2.531 -3.3432 j
20141103 4.357 20141103 4.37 20141103 4.3634996 i 1.3433001 0.9351 -1.2712 1.3458 0.9337 -1.2953 1.3408 0.9365 -1.2471 j
20141103 7.209 20141103 7.272 20141103 7.2405 o -2.5237498 -2.4494 -3.2544498 -2.5158 -2.4494 -3.302 -2.5317 -2.4494 -3.2069 j
20141103 12.397 20141103 12.455 20141103 12.426001 i 1.3937 0.83115 -1.801 1.392 0.8164 -1.8966 1.3954 0.8459 -1.7054 j
20141103 16.13 20141103 16.969 20141103 16.5495 o -2.0552 -2.11935 -4.50465 -1.778 -1.961 -4.8695 -2.3324 -2.2777 -4.1398 j
20141103 20.725 20141103 20.729 20141103 20.727001 i 1.4173 0.82375 -1.50545 1.4176 0.823 -1.5125 1.417 0.8245 -1.4984 j
20141104 0.154 20141104 1.832 20141104 0.99300003 o -1.89485 -1.8966 -4.5326 -1.2867 -1.5542 -5.1473 -2.503 -2.239 -3.9179 j
20141104 4.799 20141104 4.83 20141104 4.8145 i 1.4384501 0.7173 -1.9308 1.4356 0.7088 -1.9803 1.4413 0.7258 -1.8813 j
20141104 8.142 20141104 9.584 20141104 8.863 o -2.2112 -1.9695001 -4.3013 -1.7504 -1.7555 -4.9758 -2.672 -2.1835 -3.6268 j
20141104 13.092 20141104 13.165 20141104 13.1285 i 1.46635 0.71815 -1.5972 1.4682 0.7027 -1.7236 1.4645 0.7336 -1.4708 j
20141104 17.452 20141104 17.922 20141104 17.687 o -1.89435 -1.7416501 -4.8987503 -1.6988 -1.641 -5.0347 -2.0899 -1.8423 -4.7628 j
20141104 21.411 20141104 21.417 20141104 21.414 i 1.479 0.69834995 -1.34495 1.4798 0.6974 -1.3559 1.4782 0.6993 -1.334 j
20141105 0.62 20141105 1.771 20141105 1.1955 o -2.42625 -1.8713 -4.2644997 -2.0647 -1.737 -4.8349 -2.7878 -2.0056 -3.6941 j
20141105 5.609 20141105 5.767 20141105 5.688 i 1.4628999 0.66110003 -1.1121 1.5037 0.6446 -1.4147 1.4221 0.6776 -0.8095 j
20141105 9.868 20141105 10.123 20141105 9.995501 o -2.10865 -1.66605 -4.83695 -2.0033 -1.6213 -4.9198 -2.214 -1.7108 -4.7541 j
20141105 13.656 20141105 14.005 20141105 13.8305 i 1.4642 0.57710004 -1.34605 1.5099 0.521 -1.9798 1.4185 0.6332 -0.7123 j
20141105 17.497 20141105 18.223 20141105 17.86 o -2.416 -1.68805 -4.54055 -2.1516 -1.597 -4.8505 -2.6804 -1.7791 -4.2306 j
20141105 21.846 20141105 22.028 20141105 21.937 i 1.5283 0.50355 -1.7520499 1.5162 0.461 -2.0556 1.5404 0.5461 -1.4485 j
20141106 2.025 20141106 2.562 20141106 2.2935 o -2.309 -1.56445 -4.7313 -2.0925 -1.491 -4.9262 -2.5255 -1.6379 -4.5364 j
20141106 6.184 20141106 6.207 20141106 6.1955 i 1.55725 0.47955 -1.61265 1.5569 0.4746 -1.6524 1.5576 0.4845 -1.5729 j
20141106 10.555 20141106 11.214 20141106 10.8845005 o -2.02565 -1.3842499 -4.95155 -1.7226 -1.2803 -5.1168 -2.3287 -1.4882 -4.7863 j
20141106 14.437 20141106 14.601 20141106 14.519 i 1.5401 0.46850002 -1.2089 1.5704 0.4434 -1.5175 1.5098 0.4936 -0.9003 j
20141106 18.704 20141106 19.118 20141106 18.911 o -2.2455502 -1.379 -4.86685 -2.0638 -1.3258 -4.994 -2.4273 -1.4322 -4.7397 j
20141106 22.681 20141106 22.773 20141106 22.727001 i 1.5648 0.42285 -1.2385 1.5796 0.4078 -1.4109 1.55 0.4379 -1.0661 j
20141107 2.755 20141107 2.974 20141107 2.8645 o -2.5116 -1.3685501 -4.6961 -2.4234 -1.348 -4.7801 -2.5998 -1.3891 -4.6121 j
20141107 6.937 20141107 7.006 20141107 6.9715 i 1.5661 0.38630003 -1.1247 1.5815 0.3758 -1.257 1.5507 0.3968 -0.9924 j
20141107 10.75 20141107 11.529 20141107 11.1395 o -2.47925 -1.27255 -4.70105 -2.1572 -1.2053 -4.9857 -2.8013 -1.3398 -4.4164 j
20141107 15.148 20141107 15.214 20141107 15.181 i 1.5781 0.33875 -1.14255 1.5918 0.3281 -1.2687 1.5644 0.3494 -1.0164 j
20141107 19.06 20141107 19.9 20141107 19.48 o -2.4056 -1.1782 -4.7813997 -2.0397 -1.1081 -5.057 -2.7715 -1.2483 -4.5058 j
20141107 23.308 20141107 23.454 20141107 23.381 i 1.582 0.28625 -1.1902 1.6076 0.2612 -1.4664 1.5564 0.3113 -0.914 j
20141108 3.607 20141108 4.157 20141108 3.882 o -2.28565 -1.0862501 -4.9241 -2.0287 -1.0402 -5.074 -2.5426 -1.1323 -4.7742 j
20141108 7.435 20141108 7.484 20141108 7.4595003 i 1.6079 0.189 -1.684 1.6036 0.1786 -1.7674 1.6122 0.1994 -1.6006 j
20141108 12.086 20141108 12.603 20141108 12.3445 o -2.07665 -0.9826 -5.0434 -1.8161 -0.9386 -5.1454 -2.3372 -1.0266 -4.9414 j
20141108 15.688 20141108 15.776 20141108 15.732 i 1.6146 0.1669 -1.4786 1.6149 0.1493 -1.6355 1.6143 0.1845 -1.3217 j
20141108 20.358 20141108 20.727 20141108 20.5425 o -2.12505 -0.92765 -5.04725 -1.939 -0.9018 -5.1219 -2.3111 -0.9535 -4.9726 j
20141108 23.954 20141109 0.034 20141108 23.994 i 1.61395 0.1403 -1.3046501 1.6212 0.1249 -1.4529 1.6067 0.1557 -1.1564 j
20141109 4.003 20141109 4.788 20141109 4.3955 o -2.47805 -0.89505 -4.82675 -2.1237 -0.8662 -5.0703 -2.8324 -0.9239 -4.5832 j
20141109 8.099 20141109 8.12 20141109 8.1095 i 1.61755 0.056199998 -1.658 1.6156 0.0519 -1.694 1.6195 0.0605 -1.622 j
20141109 11.984 20141109 12.55 20141109 12.267 o -2.8037 -0.84055 -4.6022 -2.5807 -0.8367 -4.8346 -3.0267 -0.8444 -4.3698 j
20141109 16.519 20141109 16.53 20141109 16.5245 i 1.5799501 0.090550005 -0.91205 1.5836 0.0885 -0.934 1.5763 0.0926 -0.8901 j
20141109 20.392 20141109 20.709 20141109 20.550499 o -2.7807999 -0.76655 -4.67415 -2.6517 -0.7667 -4.7979 -2.9099 -0.7664 -4.5504 j
20141110 0.725 20141110 0.782 20141110 0.7535 i 1.5679 0.053400002 -0.8504 1.5894 0.0424 -0.9654 1.5464 0.0644 -0.7354 j
20141110 4.864 20141110 5.105 20141110 4.9845 o -2.61545 -0.6947 -4.83525 -2.5081 -0.6953 -4.9138 -2.7228 -0.6941 -4.7567 j
20141110 8.871 20141110 8.986 20141110 8.9285 i 1.58565 -0.0046000006 -1.00185 1.6157 -0.028 -1.2279 1.5556 0.0188 -0.7758 j
20141110 12.897 20141110 13.008 20141110 12.9525 o -2.8441 -0.6156 -4.6610003 -2.7995 -0.6182 -4.7051 -2.8887 -0.613 -4.6169 j
20141110 17.213 20141110 17.257 20141110 17.235 i 1.51875 -0.0073999995 -0.63015 1.543 -0.0169 -0.7218 1.4945 0.0021 -0.5385 j
20141110 21.16 20141110 21.506 20141110 21.333 o -2.71655 -0.54985 -4.778 -2.5675 -0.5598 -4.8987 -2.8656 -0.5399 -4.6573 j
20141111 1.372 20141111 1.395 20141111 1.3835 i 1.57475 -0.076900005 -0.89769995 1.5822 -0.082 -0.9438 1.5673 -0.0718 -0.8516 j
20141111 6.163 20141111 6.333 20141111 6.248 o -2.05375 -0.5215 -5.1277 -1.9626 -0.5249 -5.1511 -2.1449 -0.5181 -5.1043 j
20141111 9.544 20141111 9.637 20141111 9.5905 i 1.5696 -0.1205 -0.922 1.5976 -0.1417 -1.1076 1.5416 -0.0993 -0.7364 j
20141111 14.801 20141111 14.801 20141111 14.801 o -1.6906 -0.4883 -5.1869 -1.6906 -0.4883 -5.1869 -1.6906 -0.4883 -5.1869 j
20141111 17.677 20141111 17.782 20141111 17.7295 i 1.59375 -0.19440001 -1.21165 1.6044 -0.2169 -1.4102 1.5831 -0.1719 -1.0131 j
20141111 22.132 20141111 22.241 20141111 22.1865 o -2.5683 -0.36355 -4.9218 -2.5179 -0.3699 -4.953 -2.6187 -0.3572 -4.8906 j
20141112 1.959 20141112 1.99 20141112 1.9745 i 1.5850999 -0.22185001 -1.09545 1.5903 -0.2289 -1.1555 1.5799 -0.2148 -1.0354 j
20141112 6.553 20141112 6.891 20141112 6.722 o -2.26085 -0.34115 -5.0674 -2.0887 -0.3629 -5.1313 -2.433 -0.3194 -5.0035 j
20141112 10.268 20141112 10.29 20141112 10.278999 i 1.5260501 -0.21599999 -0.7324 1.5355 -0.222 -0.7777 1.5166 -0.21 -0.6871 j
20141112 14.061 20141112 14.432 20141112 14.2465 o -2.8926 -0.1723 -4.6638002 -2.7462 -0.2039 -4.8097 -3.039 -0.1407 -4.5179 j
20141112 18.473 20141112 18.497 20141112 18.485 i 1.52565 -0.2583 -0.7636 1.5352 -0.265 -0.8128 1.5161 -0.2516 -0.7144 j
20141112 22.3 20141112 22.63 20141112 22.465 o -2.89385 -0.1016 -4.6702003 -2.7641 -0.1329 -4.7995 -3.0236 -0.0703 -4.5409 j
20141113 2.617 20141113 2.627 20141113 2.6220002 i 1.56025 -0.33675 -1.0701001 1.5619 -0.3392 -1.0896 1.5586 -0.3343 -1.0506 j
20141113 6.637 20141113 6.865 20141113 6.751 o -2.84105 -0.04575 -4.73 -2.7489 -0.0696 -4.8145 -2.9332 -0.0219 -4.6455 j
20141113 10.855 20141113 10.882 20141113 10.8685 i 1.537 -0.35764998 -0.94005 1.5437 -0.3649 -0.9939 1.5303 -0.3504 -0.8862 j
20141113 15.575 20141113 15.824 20141113 15.6995 o -2.16245 -0.1453 -5.1143 -2.0336 -0.1736 -5.1518 -2.2913 -0.117 -5.0768 j
20141113 19.099 20141113 19.133 20141113 19.116001 i 1.5069001 -0.37515 -0.80285 1.5186 -0.3854 -0.8722 1.4952 -0.3649 -0.7335 j
20141113 23.598 20141113 23.961 20141113 23.7795 o -2.2983 -0.05965 -5.06345 -2.1184 -0.1055 -5.133 -2.4782 -0.0138 -4.9939 j
20141114 3.262 20141114 3.305 20141114 3.2835002 i 1.52105 -0.4377 -0.98745 1.5298 -0.4494 -1.0725 1.5123 -0.426 -0.9024 j
20141114 7.495 20141114 7.884 20141114 7.6895 o -2.5836 0.078250006 -4.9182997 -2.4101 0.0251 -5.0283 -2.7571 0.1314 -4.8083 j
20141114 11.478 20141114 11.545 20141114 11.511499 i 1.5013 -0.4648 -0.9287 1.5172 -0.4842 -1.0626 1.4854 -0.4454 -0.7948 j
20141114 16.012 20141114 16.23 20141114 16.120998 o -2.3855 0.0747 -5.0353 -2.2816 0.0422 -5.0827 -2.4894 0.1072 -4.9879 j
20141114 19.707 20141114 19.738 20141114 19.7225 i 1.49285 -0.50225 -0.9396 1.4997 -0.5113 -1.0015 1.486 -0.4932 -0.8777 j
20141115 0.143 20141115 0.41 20141115 0.2765 o -2.4372501 0.14875 -5.00745 -2.3134 0.1061 -5.0702 -2.5611 0.1914 -4.9447 j
20141115 3.915 20141115 3.944 20141115 3.9295 i 1.4827499 -0.54065 -0.96515 1.4885 -0.5491 -1.0228 1.477 -0.5322 -0.9075 j
20141115 8.045 20141115 8.18 20141115 8.1125 o -2.7606502 0.33130002 -4.79195 -2.7068 0.3093 -4.8387 -2.8145 0.3533 -4.7452 j
20141115 12.134 20141115 12.184 20141115 12.159 i 1.4611499 -0.56439996 -0.9002 1.4729 -0.5801 -1.0007 1.4494 -0.5487 -0.7997 j
20141115 16.442 20141115 16.603 20141115 16.5225 o -2.591 0.32555 -4.9164 -2.5221 0.297 -4.9629 -2.6599 0.3541 -4.8699 j
20141115 20.406 20141115 20.454 20141115 20.43 i 1.4107499 -0.55665004 -0.66419995 1.4303 -0.5755 -0.7642 1.3912 -0.5378 -0.5642 j
20141116 0.27 20141116 0.813 20141116 0.54150003 o -2.7305 0.45380002 -4.7735 -2.5186 0.3554 -4.9611 -2.9424 0.5522 -4.5859 j
20141116 4.538 20141116 4.645 20141116 4.5915003 i 1.42345 -0.62345004 -0.8738 1.4492 -0.6591 -1.0897 1.3977 -0.5878 -0.6579 j
20141116 8.583 20141116 8.967 20141116 8.775 o -2.7112498 0.50875 -4.7981 -2.5616 0.4355 -4.9285 -2.8609 0.582 -4.6677 j
20141116 12.705 20141116 12.815 20141116 12.76 i 1.4243 -0.6831 -1.0516 1.437 -0.7143 -1.2668 1.4116 -0.6519 -0.8364 j
20141116 17.016 20141116 17.195 20141116 17.1055 o -2.6124501 0.5229 -4.88205 -2.5399 0.4864 -4.9367 -2.685 0.5594 -4.8274 j
20141116 20.881 20141116 20.905 20141116 20.893002 i 1.4179 -0.7566 -1.36075 1.4164 -0.7614 -1.4049 1.4194 -0.7518 -1.3166 j
20141117 0.568 20141117 1.738 20141117 1.153 o -2.67155 0.63545 -4.67525 -2.2398 0.3962 -5.088 -3.1033 0.8747 -4.2625 j
20141117 4.981 20141117 4.983 20141117 4.982 i 1.3603001 -0.8231 -1.79635 1.3598 -0.8233 -1.7997 1.3608 -0.8229 -1.793 j
20141117 9.152 20141117 9.498 20141117 9.325001 o -2.7417998 0.7263 -4.7366 -2.6171 0.6529 -4.8631 -2.8665 0.7997 -4.6101 j
20141117 13.3 20141117 13.477 20141117 13.3885 i 1.3652 -0.77585 -1.0891 1.3787 -0.8254 -1.4326 1.3517 -0.7263 -0.7456 j
20141117 17.988 20141117 18.02 20141117 18.004002 o -2.36455 0.572 -5.0221 -2.3508 0.5643 -5.0294 -2.3783 0.5797 -5.0148 j
20141117 21.556 20141117 21.645 20141117 21.6005 i 1.3605001 -0.81355 -1.1025 1.3658 -0.8381 -1.2752 1.3552 -0.789 -0.9298 j
20141118 1.844 20141118 2.204 20141118 2.024 o -2.5064502 0.7166 -4.91295 -2.3642 0.6296 -5.0158 -2.6487 0.8036 -4.8101 j
20141118 5.824 20141118 5.883 20141118 5.8535 i 1.3366001 -0.8197 -0.94765 1.3451 -0.8394 -1.0655 1.3281 -0.8 -0.8298 j
20141118 9.439 20141118 10.319 20141118 9.879 o -2.72135 0.93195 -4.624 -2.432 0.7305 -4.9671 -3.0107 1.1334 -4.2809 j
20141118 14.021 20141118 14.068 20141118 14.0445 i 1.3239 -0.86255 -1.0364001 1.3278 -0.8768 -1.1288 1.32 -0.8483 -0.944 j
20141118 18.23 20141118 18.922 20141118 18.576 o -2.36455 0.75304997 -4.9534 -2.0861 0.5702 -5.1251 -2.643 0.9359 -4.7817 j
20141118 22.207 20141118 22.3 20141118 22.2535 i 1.3018 -0.89024997 -1.0508499 1.3082 -0.9181 -1.2332 1.2954 -0.8624 -0.8685 j
20141119 2.137 20141119 2.813 20141119 2.475 o -2.58315 0.9681 -4.7702 -2.3479 0.7961 -5.0006 -2.8184 1.1401 -4.5398 j
20141119 6.358 20141119 6.487 20141119 6.4224997 i 1.28045 -0.93845 -1.21865 1.2773 -0.9691 -1.4633 1.2836 -0.9078 -0.974 j
20141119 10.728 20141119 10.986 20141119 10.857 o -2.4590502 0.93825 -4.9051 -2.3636 0.8678 -4.9804 -2.5545 1.0087 -4.8298 j
20141119 14.571 20141119 14.628 20141119 14.599501 i 1.26155 -0.98475003 -1.3592501 1.2561 -0.9954 -1.4643 1.267 -0.9741 -1.2542 j
20141119 18.541 20141119 18.913 20141119 18.727001 o -2.66835 1.17225 -4.66505 -2.5535 1.0769 -4.8107 -2.7832 1.2676 -4.5194 j
20141119 22.837 20141119 22.893 20141119 22.865 i 1.246 -0.9872 -1.1626999 1.2455 -1.0016 -1.2703 1.2465 -0.9728 -1.0551 j
20141120 3.037 20141120 3.399 20141120 3.218 o -2.4643998 1.0756 -4.8603497 -2.3384 0.973 -4.9729 -2.5904 1.1782 -4.7478 j
