Date x y z r
20140529 -0.27742738 0.3221032 -0.021413008 0.42564648
20140530 -0.29844606 0.30884352 -0.022358332 0.4300631
20140531 -0.31835496 0.2944348 -0.023220506 0.43425906
20140601 -0.337114 0.278962 -0.023998797 0.4382255
20140602 -0.3546881 0.2625082 -0.02469273 0.4419547
20140603 -0.37104678 0.24515446 -0.025302034 0.4454398
20140604 -0.3861635 0.22697976 -0.025826644 0.4486748
20140605 -0.4000154 0.20806134 -0.026266657 0.4516545
20140606 -0.41258284 0.18847455 -0.026622321 0.4543743
20140607 -0.4238491 0.16829313 -0.026894022 0.45683032
20140608 -0.43380007 0.14758927 -0.02708226 0.4590191
20140609 -0.44242397 0.12643375 -0.027187647 0.46093777
20140610 -0.4497113 0.104896106 -0.027210897 0.46258393
20140611 -0.45565444 0.08304483 -0.02715281 0.4639555
20140612 -0.46024767 0.060947433 -0.02701428 0.46505085
20140613 -0.463487 0.038670678 -0.02679628 0.4658687
20140614 -0.46537003 0.016280714 -0.026499866 0.46640816
20140615 -0.465896 -0.0061567556 -0.026126172 0.4666686
20140616 -0.46506566 -0.02857631 -0.025676422 0.4666497
20140617 -0.4628812 -0.050912656 -0.02515191 0.4663515
20140618 -0.45934647 -0.07310045 -0.024554025 0.46577436
20140619 -0.45446673 -0.09507415 -0.023884248 0.46491888
20140620 -0.44824898 -0.11676786 -0.02314415 0.4637861
20140621 -0.4407018 -0.13811517 -0.022335414 0.46237728
20140622 -0.43183562 -0.15904899 -0.021459829 0.46069416
20140623 -0.42166278 -0.1795014 -0.020519312 0.4587388
20140624 -0.41019768 -0.19940352 -0.019515913 0.4565137
20140625 -0.397457 -0.21868536 -0.018451829 0.45402184
20140626 -0.38345993 -0.23727569 -0.017329423 0.45126665
20140627 -0.3682284 -0.2551019 -0.01615123 0.44825214
20140628 -0.35178742 -0.27208987 -0.014919997 0.444983
20140629 -0.33416536 -0.28816393 -0.013638677 0.44146457
20140630 -0.3153944 -0.30324683 -0.012310472 0.4377029
20140701 -0.29551092 -0.31725955 -0.010938854 0.43370494
20140702 -0.27455604 -0.33012137 -0.009527585 0.42947865
20140703 -0.25257608 -0.34175 -0.008080758 0.42503297
20140704 -0.22962335 -0.35206148 -0.006602823 0.42037812
20140705 -0.2057566 -0.3609706 -0.005098623 0.41552562
20140706 -0.18104193 -0.36839086 -0.003573434 0.41048846
20140707 -0.1555535 -0.37423515 -0.0020329999 0.40528134
20140708 -0.12937446 -0.37841597 -0.0004835747 0.3999208
20140709 -0.10259781 -0.38084626 0.0010680389 0.39442533
20140710 -0.0753274 -0.38144022 0.0026144504 0.38881576
20140711 -0.047678843 -0.38011432 0.0041476465 0.38311535
20140712 -0.019780545 -0.37678865 0.0056589614 0.37734994
20140713 0.008225482 -0.37138864 0.0071390555 0.3715483
20140714 0.036182806 -0.36384687 0.008577909 0.36574215
20140715 0.06392001 -0.35410553 0.009964828 0.3599664
20140716 0.09125046 -0.34211907 0.011288484 0.35425913
20140717 0.11797237 -0.32785717 0.012536969 0.3486617
20140718 0.1438696 -0.31130826 0.013697902 0.3432185
20140719 0.16871299 -0.2924832 0.014758573 0.33797678
20140720 0.19226263 -0.27141887 0.015706135 0.3329862
20140721 0.21427117 -0.2481821 0.01652786 0.32829812
20140722 0.23448803 -0.2228729 0.017211432 0.3239648
20140723 0.25266492 -0.19562727 0.017745316 0.32003826
20140724 0.2685624 -0.16661893 0.018119149 0.316569
20140725 0.281957 -0.13605961 0.018324152 0.3136044
20140726 0.29264915 -0.10419774 0.018353552 0.31118733
20140727 0.30047095 -0.07131508 0.018202959 0.30935413
20140728 0.30529335 -0.037721384 0.017870674 0.30813357
20140729 0.3070321 -0.0037471878 0.017357891 0.3075452
20140730 0.3056519 0.030264925 0.016668784 0.30759862
20140731 0.30116838 0.06396997 0.01581043 0.30829293
20140801 0.29364753 0.09703043 0.014792616 0.30961686
20140802 0.2832027 0.12912565 0.013627489 0.31154922
20140803 0.26998973 0.15996003 0.012329136 0.31405997
20140804 0.25420007 0.18926945 0.010913089 0.3171115
20140805 0.23605333 0.21682584 0.009395814 0.3206601
20140806 0.21578915 0.2424396 0.007794214 0.32465777
20140807 0.19365945 0.26596016 0.0061251833 0.32905364
20140808 0.16992131 0.28727484 0.004405223 0.33379558
20140809 0.1448307 0.30630666 0.002650136 0.33883142
20140810 0.1186376 0.3230109 0.0008747993 0.34410998
20140811 0.091581866 0.3373715 -0.00090698805 0.34958202
20140812 0.06389059 0.3493971 -0.0026825941 0.3552007
20140813 0.035776142 0.35911718 -0.004440588 0.36092213
20140814 0.007435187 0.36657822 -0.0061707306 0.36670554
20140815 -0.020951716 0.37184045 -0.007863937 0.3725133
20140816 -0.049219977 0.37497488 -0.009512212 0.37831104
20140817 -0.07722048 0.37606052 -0.011108581 0.38406757
20140818 -0.1048188 0.3751823 -0.012647001 0.38975465
20140819 -0.13189434 0.37242925 -0.014122278 0.3953468
20140820 -0.15833925 0.3678929 -0.0155299865 0.40082124
20140821 -0.18405747 0.36166605 -0.016866384 0.40615755
20140822 -0.20896366 0.35384196 -0.01812834 0.41133755
20140823 -0.23298216 0.3445134 -0.01931326 0.416345
20140824 -0.25604606 0.33377218 -0.020419033 0.42116553
20140825 -0.2780964 0.32170886 -0.021443957 0.42578638
20140826 -0.29908127 0.30841216 -0.022386711 0.43019626
20140827 -0.31895503 0.29396906 -0.023246285 0.4343852
20140828 -0.33767775 0.27846453 -0.024021957 0.4383444
20140829 -0.35521454 0.26198155 -0.024713255 0.4420661
20140830 -0.37153497 0.24460104 -0.02531992 0.4455435
20140831 -0.3866127 0.22640206 -0.025841892 0.44877064
20140901 -0.400425 0.2074617 -0.026279269 0.45174232
20140902 -0.4129522 0.1878553 -0.026632307 0.45445397
20140903 -0.42417777 0.16765654 -0.026901392 0.45690173
20140904 -0.43408763 0.14693753 -0.027087033 0.45908213
20140905 -0.4426701 0.12576906 -0.027189843 0.46099237
20140906 -0.4499157 0.10422062 -0.027210535 0.46262997
20140907 -0.45581692 0.08236065 -0.02714992 0.46399295
20140908 -0.4603681 0.060256638 -0.027008886 0.4650797
20140909 -0.46356523 0.037975337 -0.026788414 0.4658889
20140910 -0.46540603 0.015582877 -0.026489561 0.46641967
20140911 -0.46588975 -0.0068550506 -0.026113467 0.46667138
20140912 -0.4650172 -0.029273031 -0.025661351 0.46664378
20140913 -0.46279064 -0.05160577 -0.025134519 0.46633688
20140914 -0.4592139 -0.07378792 -0.024534356 0.46575102
20140915 -0.45429242 -0.09575393 -0.023862345 0.46488687
20140916 -0.4480331 -0.1174379 -0.023120068 0.46374545
20140917 -0.44044465 -0.13877338 -0.022309203 0.46232805
20140918 -0.43153754 -0.15969327 -0.021431547 0.4606364
20140919 -0.42132416 -0.18012963 -0.02048902 0.45867258
20140920 -0.409819 -0.20001353 -0.019483678 0.4564391
20140921 -0.39703885 -0.21927495 -0.018417722 0.45393893
20140922 -0.38300294 -0.2378426 -0.017293518 0.4511756
20140923 -0.36773327 -0.25564384 -0.016113613 0.44815308
20140924 -0.35125497 -0.27260453 -0.014880752 0.44487607
20140925 -0.33359656 -0.28864893 -0.013597902 0.44134995
20140926 -0.31479028 -0.3036997 -0.012268272 0.4375808
20140927 -0.29487267 -0.31767783 -0.01089534 0.4335756
20140928 -0.27388504 -0.33050248 -0.00948288 0.42934233
20140929 -0.25187388 -0.34209135 -0.008034995 0.42488998
20140930 -0.22889164 -0.35236046 -0.0065561477 0.4202288
20141001 -0.20499735 -0.36122447 -0.0050511938 0.41537037
20141002 -0.18025729 -0.36859694 -0.0035254224 0.4103277
20141003 -0.15474595 -0.3743907 -0.0019845942 0.40511557
20141004 -0.12854673 -0.37851825 -0.00043497878 0.39975056
20141005 -0.10175298 -0.38089257 0.0011166027 0.3942513
20141006 -0.07446889 -0.3814279 0.0026627406 0.3886386
20141007 -0.046810467 -0.38004082 0.004195402 0.38293582
20141008 -0.018906523 -0.37665156 0.0057059 0.37716895
20141009 0.009100485 -0.37118572 0.007184874 0.37136677
20141010 0.037053663 -0.36357614 0.008622281 0.36556113
20141011 0.06478113 -0.35376543 0.01000741 0.35978705
20141012 0.09209575 -0.34170833 0.01132891 0.3540827
20141013 0.1187953 -0.32737517 0.012574858 0.34848955
20141014 0.1446632 -0.31075504 0.01373286 0.34305206
20141015 0.16946992 -0.29185945 0.014790199 0.3378176
20141016 0.19297527 -0.27072623 0.015734028 0.33283585
20141017 0.2149317 -0.2474232 0.016551623 0.32815823
20141018 0.23508865 -0.22205143 0.017230695 0.323837
20141019 0.25319803 -0.1947481 0.017759733 0.31992418
20141020 0.2690207 -0.16568813 0.01812842 0.31647012
20141021 0.2823339 -0.13508439 0.018328032 0.31352216
20141022 0.29293895 -0.10318644 0.01835187 0.3111229
20141023 0.300669 -0.07027699 0.018195618 0.3093086
20141024 0.30539638 -0.036666542 0.017857667 0.30810758
20141025 0.30703828 -0.0026861439 0.017339306 0.30753922
20141026 0.305561 0.031321403 0.016644798 0.30761275
20141027 0.30098173 0.0650112 0.015781311 0.30832696
20141028 0.29336798 0.098046154 0.01475871 0.3096702
20141029 0.2828346 0.13010627 0.013589208 0.3116211
20141030 0.2695385 0.16089684 0.012286946 0.31414926
20141031 0.2536722 0.1901548 0.010867491 0.31721687
20141101 0.23545608 0.21765329 0.009347332 0.32078013
20141102 0.21513021 0.24320391 0.0077433754 0.32479087
20141103 0.19294679 0.2666573 0.006072509 0.3291982
20141104 0.16916293 0.28790197 0.004351217 0.33394995
20141105 0.14403452 0.3068619 0.002595275 0.33899397
20141106 0.1178112 0.32349336 0.00081952894 0.3442791
20141107 0.09073252 0.33778116 -0.00096225785 0.34975627
20141108 0.06302512 0.34973463 -0.0027374905 0.35537863
20141109 0.034900878 0.3593838 -0.004494775 0.36110243
20141110 0.0065559656 0.3667756 -0.00622391 0.36688697
20141111 -0.02182956 0.37197068 -0.007915844 0.37269476
20141112 -0.050091602 0.37504032 -0.009562617 0.37849155
20141113 -0.0780815 0.3760637 -0.011157283 0.38424617
20141114 -0.1056653 0.375126 -0.012693825 0.38993052
20141115 -0.1327228 0.37231624 -0.014167077 0.3955192
20141116 -0.15914653 0.36772606 -0.015572634 0.4009895
20141117 -0.18484078 0.3614483 -0.016906774 0.40632108
20141118 -0.20972052 0.35357615 -0.018166382 0.4114958
20141119 -0.23371038 0.3442024 -0.019348884 0.41649753
20141120 -0.2567437 0.33341885 -0.020452179 0.42131194
20141121 -0.27876177 0.3213159 -0.02147458 0.42592627
20141122 -0.29971287 0.30798233 -0.02241477 0.43032932
20141123 -0.31955153 0.293505 -0.023271754 0.43451115
20141124 -0.33823803 0.27796885 -0.02404482 0.438463
20141125 -0.35573754 0.2614568 -0.024733497 0.44217712
20141126 -0.3720199 0.24404968 -0.025337538 0.44564676
20141127 -0.38705873 0.2258265 -0.025856882 0.44886595
20141128 -0.40083146 0.2068643 -0.026291639 0.45182955
20141129 -0.4133186 0.18723834 -0.026642065 0.454533
20141130 -0.4245036 0.16702227 -0.02690855 0.45697245
20141201 -0.43437248 0.14628819 -0.027091607 0.45914447
20141202 -0.44291365 0.12510678 -0.027191853 0.46104622
20141203 -0.4501177 0.10354755 -0.027210005 0.4626753
20141204 -0.45597717 0.08167888 -0.027146872 0.4640297
20141205 -0.4604864 0.059568256 -0.02700335 0.46510783
20141206 -0.46364152 0.037282392 -0.02678042 0.4659084
20141207 -0.46544027 0.0148874065 -0.026479142 0.46643052
20141208 -0.4658819 -0.0075510186 -0.026100658 0.46667358
20141209 -0.4649673 -0.029967474 -0.02564619 0.4666373
20141210 -0.46269882 -0.05229666 -0.025117043 0.4663218
20141211 -0.4590803 -0.07447323 -0.024514612 0.46572733
20141212 -0.45411718 -0.096431635 -0.023840379 0.46485463
20141213 -0.4478165 -0.11810594 -0.023095928 0.46370468
20141214 -0.44018695 -0.13942969 -0.022282941 0.46227884
20141215 -0.43123913 -0.16033575 -0.021403221 0.4605788
20141216 -0.42098546 -0.18075615 -0.02045869 0.4586067
20141217 -0.4094405 -0.20062195 -0.01945141 0.45636502
20141218 -0.39662105 -0.21986307 -0.018383585 0.4538568
20141219 -0.3825465 -0.2384082 -0.017257586 0.4510855
20141220 -0.36723897 -0.2561846 -0.016075969 0.4480552
20141221 -0.35072365 -0.27311817 -0.014841483 0.4447706
20141222 -0.33302912 -0.28913307 -0.013557103 0.44123703
20141223 -0.31418782 -0.3041519 -0.012226047 0.4374607
20141224 -0.29423645 -0.3180956 -0.010851801 0.43344855
20141225 -0.2732164 -0.33088332 -0.009438151 0.42920864
20141226 -0.25117436 -0.34243268 -0.007989208 0.42474994
20141227 -0.22816302 -0.35265964 -0.0065094475 0.42008278
20141228 -0.20424156 -0.36147887 -0.005003739 0.41521877
20141229 -0.17947654 -0.3688039 -0.0034773864 0.41017097
20141230 -0.15394272 -0.37454745 -0.0019361641 0.4049542
20141231 -0.12772378 -0.37862217 -0.00038635958 0.3995851
20150101 -0.10091339 -0.380941 0.0011651886 0.39408237
20150102 -0.07361609 -0.38141823 0.0027110518 0.38846692
20150103 -0.045948274 -0.37997055 0.0042431774 0.38276216
20150104 -0.018039158 -0.37651834 0.0057528573 0.37699413
20150105 0.009968372 -0.37098742 0.0072307102 0.37119174
20150106 0.03791697 -0.36331087 0.008666674 0.36538693
20150107 0.065634295 -0.35343164 0.010050014 0.3596148
20150108 0.09293275 -0.34130496 0.011369363 0.3539136
20150109 0.11960968 -0.32690164 0.012612782 0.3483249
20150110 0.14544807 -0.3102114 0.013767866 0.3428933
20150111 0.17021805 -0.29124656 0.014821891 0.33766615
20150112 0.19367917 -0.2700458 0.015762009 0.33269325
20150113 0.21558373 -0.24667789 0.016575508 0.32802603
20150114 0.23568118 -0.22124499 0.017250115 0.32371676
20150115 0.25372362 -0.19388543 0.017774353 0.3198174
20150116 0.26947233 -0.16477522 0.018137947 0.31637827
20150117 0.2827052 -0.13412847 0.018332232 0.31344655
20150118 0.29322436 -0.10219571 0.018350575 0.31106466
20150119 0.30086416 -0.069260605 0.018188741 0.30926865
20150120 0.30549815 -0.03563438 0.017845206 0.30808663
20150121 0.307045 -0.0016485458 0.017321348 0.30753762
20150122 0.30547255 0.032353908 0.016621524 0.3076305
20150123 0.30079958 0.06602821 0.015752988 0.30836385
20150124 0.29309502 0.09903765 0.014725676 0.30972567
20150125 0.28247508 0.13106292 0.013551871 0.31169426
20150126 0.2690979 0.1618102 0.012245763 0.31423905
20150127 0.25315693 0.19101752 0.010822955 0.31732202
20150128 0.23487316 0.21845913 0.009299952 0.3208992
20150129 0.21448722 0.2439478 0.007693668 0.3249223
20150130 0.19225152 0.26733539 0.0060209837 0.3293404
20150131 0.16842318 0.28851148 0.004298364 0.33410135
20150201 0.14325799 0.30740112 0.0025415604 0.339153
20150202 0.1170053 0.32396147 0.00076538726 0.34444427
20150203 0.08990432 0.33817813 -0.0010164265 0.34992608
20150204 0.062181238 0.3500611 -0.002791322 0.35555178
20150205 0.034047484 0.35964096 -0.004547942 0.36127764
20150206 0.005698731 0.36696514 -0.0062761195 0.36706305
20150207 -0.022685448 0.37209466 -0.007966838 0.37287065
20150208 -0.05094143 0.37510097 -0.009612167 0.3786663
20150209 -0.07892102 0.3760636 -0.011205192 0.3844189
20150210 -0.10649067 0.3750677 -0.012739922 0.39010042
20150211 -0.13353059 0.37220252 -0.014211215 0.3956856
20150212 -0.1599337 0.3675597 -0.015614687 0.40115175
20150213 -0.1856046 0.3612321 -0.016946636 0.40647864
20150214 -0.21045856 0.3533129 -0.018203966 0.41164815
20150215 -0.23442048 0.34389493 -0.019384116 0.41664425
20150216 -0.257424 0.3330699 -0.020484995 0.4214526
20150217 -0.27941057 0.32092816 -0.021504933 0.4260606
20150218 -0.30032867 0.30755845 -0.022442624 0.43045697
20150219 -0.3201331 0.29304758 -0.023297079 0.43463182
20150220 -0.33878416 0.27748042 -0.024067592 0.4385765
20150221 -0.35624728 0.2609398 -0.024753705 0.44228324
20150222 -0.37249234 0.24350657 -0.025355173 0.4457453
20150223 -0.38749316 0.22525962 -0.025871942 0.4489568
20150224 -0.4012272 0.20627594 -0.026304124 0.45191252
20150225 -0.4136751 0.18663077 -0.026651982 0.45460802
20150226 -0.42482036 0.1663977 -0.026915913 0.4570394
20150227 -0.4346491 0.14564878 -0.027096428 0.45920327
20150228 -0.44314983 0.12445468 -0.027194148 0.4610968
20150301 -0.45031312 0.10288483 -0.027209796 0.4627176
20150302 -0.45613164 0.08100762 -0.027144182 0.46406367
20150303 -0.46059975 0.0588905 -0.026998205 0.46513343
20150304 -0.46371362 0.03660016 -0.02677285 0.46592563
20150305 -0.46547106 0.014202717 -0.026469177 0.46643934
20150306 -0.4658714 -0.008236164 -0.02608833 0.46667397
20150307 -0.46491554 -0.030651076 -0.02563154 0.46662933
20150308 -0.46260583 -0.05297672 -0.025100108 0.46630538
20150309 -0.45894623 -0.07514775 -0.024495434 0.46570253
20150310 -0.4539422 -0.09709858 -0.023819005 0.4648215
20150311 -0.44760084 -0.11876329 -0.023072405 0.46366322
20150312 -0.43993095 -0.14007539 -0.022257324 0.4622291
20150313 -0.43094307 -0.16096772 -0.021375565 0.46052083
20150314 -0.42064974 -0.1813723 -0.020429056 0.4585406
20150315 -0.4090656 -0.20122014 -0.019419862 0.45629084
20150316 -0.39620754 -0.22044113 -0.018350191 0.45377466
20150317 -0.38209498 -0.2389639 -0.017222425 0.4509955
20150318 -0.36675015 -0.25671571 -0.01603912 0.4479575
20150319 -0.35019836 -0.27362236 -0.014803036 0.44466528
20150320 -0.3324683 -0.28960797 -0.0135171525 0.44112432
20150321 -0.3135925 -0.30459514 -0.012184695 0.43734074
20150322 -0.29360783 -0.3185047 -0.010809161 0.43332162
20150323 -0.2725558 -0.3312558 -0.009394343 0.42907494
20150324 -0.25048333 -0.34276593 -0.007944366 0.4246098
20150325 -0.22744323 -0.3529511 -0.006463715 0.4199365
20150326 -0.20349497 -0.3617259 -0.0049572727 0.41506672
20150327 -0.1787053 -0.36900377 -0.0034303563 0.4100136
20150328 -0.15314925 -0.37469757 -0.001888756 0.40479195
20150329 -0.12691079 -0.3787198 -0.00033877575 0.39941853
20150330 -0.10008391 -0.38098353 0.0012127288 0.39391205
20150331 -0.07277351 -0.38140303 0.0027583104 0.38829353
20150401 -0.045096356 -0.37989512 0.004289896 0.38258645
20150402 -0.017182063 -0.37638035 0.0057987585 0.37681696
20150403 0.010826043 -0.37078464 0.0072754947 0.371014
20150404 0.03877017 -0.3630415 0.008710021 0.36520967
20150405 0.0664775 -0.353094 0.010091585 0.3594391
20150406 0.09375999 -0.34089795 0.011408799 0.35374075
20150407 0.1204145 -0.32642466 0.012649708 0.34815618
20150408 0.14622363 -0.30966446 0.013801896 0.3427301
20150409 0.17095713 -0.29063043 0.014852629 0.33751
20150410 0.19437428 -0.26936215 0.015789062 0.33254567
20150411 0.21622722 -0.24592932 0.016598491 0.3278886
20150412 0.23626538 -0.22043519 0.01726866 0.3235911
20150413 0.25424105 -0.19301923 0.017788125 0.3197051
20150414 0.26991594 -0.1638586 0.018146653 0.3162808
20150415 0.28306848 -0.13316858 0.018335635 0.3133653
20150416 0.29350173 -0.10120078 0.018348504 0.31100088
20150417 0.30105117 -0.06823978 0.018181108 0.30922326
20150418 0.3055916 -0.034597542 0.017832007 0.30806038
20150419 0.30704316 -0.00060608005 0.017302673 0.3075309
20150420 0.30537525 0.033391424 0.01659755 0.3076435
20150421 0.3006082 0.06705029 0.015723977 0.30839628
20150422 0.2928124 0.10003423 0.014691972 0.30977702
20150423 0.2821055 0.13202459 0.013513882 0.31176373
20150424 0.26864678 0.16272843 0.012203946 0.3143256
20150425 0.25263068 0.19188485 0.010777802 0.31742433
20150426 0.23427889 0.21926923 0.009251978 0.32101586
20150427 0.21383251 0.24469559 0.0076433923 0.32505184
20150428 0.1915442 0.2680169 0.005968917 0.3294812
20150429 0.16767114 0.28912392 0.004245001 0.33425182
20150430 0.14246897 0.30794272 0.0024873684 0.33931154
